RX Date/Time,Group/Time,Group/New Plot
2025/11/16 23:44:48::071,666926405,252.278
2025/11/16 23:44:48::072,666926408,257.920
2025/11/16 23:44:48::072,666926410,264.368
2025/11/16 23:44:48::072,666926413,265.174
2025/11/16 23:44:48::072,666926416,265.980
2025/11/16 23:44:48::072,666926418,269.204
2025/11/16 23:44:48::072,666926421,270.816
2025/11/16 23:44:48::072,666926424,273.234
2025/11/16 23:44:48::072,666926426,262.756
2025/11/16 23:44:48::072,666926429,273.234
2025/11/16 23:44:48::072,666926431,278.876
2025/11/16 23:44:48::072,666926434,277.264
2025/11/16 23:44:48::072,666926437,277.264
2025/11/16 23:44:48::072,666926439,277.264
2025/11/16 23:44:48::072,666926442,276.458
2025/11/16 23:44:48::072,666926445,278.070
2025/11/16 23:44:48::072,666926451,272.428
2025/11/16 23:44:48::072,666926454,274.040
2025/11/16 23:44:48::072,666929381,236.158
2025/11/16 23:44:48::072,666929383,243.412
2025/11/16 23:44:48::072,666929386,249.860
2025/11/16 23:44:48::072,666929389,255.502
2025/11/16 23:44:48::072,666929391,259.532
2025/11/16 23:44:48::072,666929394,261.950
2025/11/16 23:44:48::072,666929397,264.368
2025/11/16 23:44:48::072,666929399,267.592
2025/11/16 23:44:48::072,666929402,270.010
2025/11/16 23:44:48::072,666929404,274.846
2025/11/16 23:44:48::072,666929407,272.428
2025/11/16 23:44:48::072,666929410,272.428
2025/11/16 23:44:48::072,666929412,275.652
2025/11/16 23:44:48::072,666929415,274.846
2025/11/16 23:44:48::072,666929418,274.846
2025/11/16 23:44:48::072,666929420,274.846
2025/11/16 23:44:48::072,666929423,275.652
2025/11/16 23:44:48::072,666929425,274.846
2025/11/16 23:44:48::072,666929428,275.652
2025/11/16 23:44:48::072,666929431,277.264
2025/11/16 23:44:48::072,666932374,217.620
2025/11/16 23:44:48::072,666932376,229.710
2025/11/16 23:44:48::072,666932379,236.964
2025/11/16 23:44:48::072,666932382,244.218
2025/11/16 23:44:48::072,666932384,251.472
2025/11/16 23:44:48::072,666932387,253.890
2025/11/16 23:44:48::072,666932390,258.726
2025/11/16 23:44:48::072,666932392,261.144
2025/11/16 23:44:48::072,666932395,263.562
2025/11/16 23:44:48::072,666932397,265.174
2025/11/16 23:44:48::072,666932400,267.592
2025/11/16 23:44:48::072,666932403,271.622
2025/11/16 23:44:48::072,666932405,274.040
2025/11/16 23:44:48::072,666932408,271.622
2025/11/16 23:44:48::073,666932411,272.428
2025/11/16 23:44:48::073,666932413,272.428
2025/11/16 23:44:48::073,666932416,273.234
2025/11/16 23:44:48::073,666932419,273.234
2025/11/16 23:44:48::073,666932421,274.040
2025/11/16 23:44:48::073,666932424,274.040
2025/11/16 23:44:48::073,666935397,203.112
2025/11/16 23:44:48::073,666935400,216.814
2025/11/16 23:44:48::073,666935402,228.098
2025/11/16 23:44:48::073,666935405,236.158
2025/11/16 23:44:48::073,666935407,243.412
2025/11/16 23:44:48::073,666935410,253.084
2025/11/16 23:44:48::073,666935413,253.890
2025/11/16 23:44:48::073,666935415,261.144
2025/11/16 23:44:48::073,666935418,257.920
2025/11/16 23:44:48::073,666935421,264.368
2025/11/16 23:44:48::073,666935423,266.786
2025/11/16 23:44:48::073,666935426,267.592
2025/11/16 23:44:48::073,666935429,268.398
2025/11/16 23:44:48::073,666935431,269.204
2025/11/16 23:44:48::073,666935434,269.204
2025/11/16 23:44:48::073,666935436,271.622
2025/11/16 23:44:48::073,666935439,271.622
2025/11/16 23:44:48::073,666935442,272.428
2025/11/16 23:44:48::073,666935444,272.428
2025/11/16 23:44:48::073,666935451,261.950
2025/11/16 23:44:48::073,666938385,209.560
2025/11/16 23:44:48::073,666938387,223.262
2025/11/16 23:44:48::073,666938390,233.740
2025/11/16 23:44:48::073,666938393,238.576
2025/11/16 23:44:48::073,666938395,251.472
2025/11/16 23:44:48::073,666938398,246.636
2025/11/16 23:44:48::073,666938400,261.144
2025/11/16 23:44:48::073,666938403,259.532
2025/11/16 23:44:48::073,666938406,264.368
2025/11/16 23:44:48::073,666938408,265.174
2025/11/16 23:44:48::073,666938411,266.786
2025/11/16 23:44:48::073,666938414,267.592
2025/11/16 23:44:48::073,666938416,270.816
2025/11/16 23:44:48::073,666938419,270.010
2025/11/16 23:44:48::073,666938422,271.622
2025/11/16 23:44:48::073,666938424,270.010
2025/11/16 23:44:48::073,666938427,281.294
2025/11/16 23:44:48::073,666938429,273.234
2025/11/16 23:44:48::073,666938432,277.264
2025/11/16 23:44:48::073,666938435,270.010
2025/11/16 23:44:48::073,666941399,224.068
2025/11/16 23:44:48::073,666941401,236.158
2025/11/16 23:44:48::073,666941404,243.412
2025/11/16 23:44:48::073,666941407,245.830
2025/11/16 23:44:48::073,666941409,257.920
2025/11/16 23:44:48::073,666941412,261.144
2025/11/16 23:44:48::073,666941415,261.950
2025/11/16 23:44:48::073,666941417,265.174
2025/11/16 23:44:48::073,666941420,266.786
2025/11/16 23:44:48::073,666941422,269.204
2025/11/16 23:44:48::073,666941425,265.980
2025/11/16 23:44:48::073,666941428,270.816
2025/11/16 23:44:48::073,666941430,271.622
2025/11/16 23:44:48::073,666941433,273.234
2025/11/16 23:44:48::073,666941436,271.622
2025/11/16 23:44:48::073,666941438,272.428
2025/11/16 23:44:48::073,666941441,278.070
2025/11/16 23:44:48::073,666941444,278.070
2025/11/16 23:44:48::073,666941451,270.010
2025/11/16 23:44:48::073,666941454,272.428
2025/11/16 23:44:48::074,666944391,236.964
2025/11/16 23:44:48::075,666944394,240.994
2025/11/16 23:44:48::075,666944396,254.696
2025/11/16 23:44:48::075,666944399,262.756
2025/11/16 23:44:48::075,666944402,261.950
2025/11/16 23:44:48::075,666944404,265.980
2025/11/16 23:44:48::075,666944407,268.398
2025/11/16 23:44:48::076,666944410,268.398
2025/11/16 23:44:48::076,666944412,271.622
2025/11/16 23:44:48::076,666944415,272.428
2025/11/16 23:44:48::076,666944417,274.040
2025/11/16 23:44:48::076,666944420,274.040
2025/11/16 23:44:48::076,666944423,274.846
2025/11/16 23:44:48::076,666944425,275.652
2025/11/16 23:44:48::076,666944428,275.652
2025/11/16 23:44:48::076,666944431,278.070
2025/11/16 23:44:48::076,666944433,278.070
2025/11/16 23:44:48::076,666944436,280.488
2025/11/16 23:44:48::076,666944438,272.428
2025/11/16 23:44:48::076,666944441,278.876
2025/11/16 23:44:48::078,666947387,238.576
2025/11/16 23:44:48::078,666947390,245.830
2025/11/16 23:44:48::078,666947392,252.278
2025/11/16 23:44:48::078,666947395,256.308
2025/11/16 23:44:48::078,666947398,261.144
2025/11/16 23:44:48::078,666947400,264.368
2025/11/16 23:44:48::078,666947403,265.980
2025/11/16 23:44:48::079,666947406,279.682
2025/11/16 23:44:48::079,666947408,270.010
2025/11/16 23:44:48::079,666947411,274.040
2025/11/16 23:44:48::079,666947413,278.876
2025/11/16 23:44:48::079,666947416,274.846
2025/11/16 23:44:48::079,666947419,274.040
2025/11/16 23:44:48::079,666947421,275.652
2025/11/16 23:44:48::079,666947424,277.264
2025/11/16 23:44:48::079,666947427,276.458
2025/11/16 23:44:48::079,666947429,275.652
2025/11/16 23:44:48::079,666947432,277.264
2025/11/16 23:44:48::079,666947434,278.070
2025/11/16 23:44:48::079,666947437,277.264
2025/11/16 23:44:48::080,666950345,231.322
2025/11/16 23:44:48::081,666950348,245.024
2025/11/16 23:44:48::081,666950350,248.248
2025/11/16 23:44:48::081,666950353,253.084
2025/11/16 23:44:48::081,666950356,258.726
2025/11/16 23:44:48::081,666950358,261.144
2025/11/16 23:44:48::081,666950361,264.368
2025/11/16 23:44:48::081,666950363,265.174
2025/11/16 23:44:48::081,666950366,267.592
2025/11/16 23:44:48::081,666950369,269.204
2025/11/16 23:44:48::081,666950371,265.174
2025/11/16 23:44:48::082,666950374,272.428
2025/11/16 23:44:48::082,666950377,275.652
2025/11/16 23:44:48::082,666950379,270.010
2025/11/16 23:44:48::082,666950382,275.652
2025/11/16 23:44:48::082,666950385,275.652
2025/11/16 23:44:48::082,666950387,275.652
2025/11/16 23:44:48::082,666950390,274.846
2025/11/16 23:44:48::082,666950392,274.846
2025/11/16 23:44:48::082,666950395,276.458
2025/11/16 23:44:48::083,666953318,215.202
2025/11/16 23:44:48::084,666953321,228.098
2025/11/16 23:44:48::084,666953324,234.546
2025/11/16 23:44:48::084,666953326,241.800
2025/11/16 23:44:48::084,666953329,248.248
2025/11/16 23:44:48::084,666953332,254.696
2025/11/16 23:44:48::084,666953334,257.920
2025/11/16 23:44:48::084,666953337,260.338
2025/11/16 23:44:48::084,666953339,261.950
2025/11/16 23:44:48::084,666953342,268.398
2025/11/16 23:44:48::084,666953345,270.010
2025/11/16 23:44:48::085,666953347,267.592
2025/11/16 23:44:48::085,666953350,265.174
2025/11/16 23:44:48::085,666953353,270.816
2025/11/16 23:44:48::085,666953355,270.816
2025/11/16 23:44:48::085,666953358,271.622
2025/11/16 23:44:48::085,666953361,273.234
2025/11/16 23:44:48::085,666953363,273.234
2025/11/16 23:44:48::085,666953366,272.428
2025/11/16 23:44:48::085,666953368,273.234
2025/11/16 23:44:48::087,666956385,207.948
2025/11/16 23:44:48::087,666956388,220.038
2025/11/16 23:44:48::087,666956391,230.516
2025/11/16 23:44:48::087,666956393,240.994
2025/11/16 23:44:48::087,666956396,243.412
2025/11/16 23:44:48::087,666956399,247.442
2025/11/16 23:44:48::087,666956401,256.308
2025/11/16 23:44:48::088,666956404,258.726
2025/11/16 23:44:48::088,666956406,260.338
2025/11/16 23:44:48::088,666956409,257.920
2025/11/16 23:44:48::088,666956412,272.428
2025/11/16 23:44:48::088,666956414,269.204
2025/11/16 23:44:48::088,666956417,270.010
2025/11/16 23:44:48::088,666956420,270.010
2025/11/16 23:44:48::088,666956422,272.428
2025/11/16 23:44:48::088,666956425,271.622
2025/11/16 23:44:48::088,666956428,271.622
2025/11/16 23:44:48::088,666956430,272.428
2025/11/16 23:44:48::088,666956433,266.786
2025/11/16 23:44:48::088,666956436,273.234
2025/11/16 23:44:48::089,666959389,224.068
2025/11/16 23:44:48::090,666959392,232.128
2025/11/16 23:44:48::090,666959394,240.188
2025/11/16 23:44:48::090,666959397,248.248
2025/11/16 23:44:48::090,666959400,252.278
2025/11/16 23:44:48::090,666959402,257.114
2025/11/16 23:44:48::090,666959405,260.338
2025/11/16 23:44:48::091,666959408,262.756
2025/11/16 23:44:48::091,666959410,265.174
2025/11/16 23:44:48::091,666959413,266.786
2025/11/16 23:44:48::091,666959416,268.398
2025/11/16 23:44:48::091,666959418,262.756
2025/11/16 23:44:48::091,666959421,274.846
2025/11/16 23:44:48::091,666959423,273.234
2025/11/16 23:44:48::091,666959426,274.040
2025/11/16 23:44:48::091,666959429,274.040
2025/11/16 23:44:48::091,666959431,274.846
2025/11/16 23:44:48::091,666959434,274.040
2025/11/16 23:44:48::091,666959436,274.846
2025/11/16 23:44:48::091,666959439,274.846
2025/11/16 23:44:48::093,666962383,235.352
2025/11/16 23:44:48::093,666962385,244.218
2025/11/16 23:44:48::093,666962388,250.666
2025/11/16 23:44:48::093,666962391,254.696
2025/11/16 23:44:48::093,666962393,260.338
2025/11/16 23:44:48::093,666962396,261.950
2025/11/16 23:44:48::093,666962398,265.980
2025/11/16 23:44:48::094,666962401,265.980
2025/11/16 23:44:48::094,666962404,277.264
2025/11/16 23:44:48::094,666962406,266.786
2025/11/16 23:44:48::094,666962409,272.428
2025/11/16 23:44:48::094,666962412,274.846
2025/11/16 23:44:48::094,666962414,274.846
2025/11/16 23:44:48::094,666962417,274.846
2025/11/16 23:44:48::094,666962419,275.652
2025/11/16 23:44:48::094,666962422,275.652
2025/11/16 23:44:48::094,666962425,277.264
2025/11/16 23:44:48::094,666962427,277.264
2025/11/16 23:44:48::094,666962430,275.652
2025/11/16 23:44:48::094,666962432,277.264
2025/11/16 23:44:48::096,666965394,238.576
2025/11/16 23:44:48::096,666965396,246.636
2025/11/16 23:44:48::096,666965399,253.084
2025/11/16 23:44:48::096,666965402,258.726
2025/11/16 23:44:48::096,666965404,261.144
2025/11/16 23:44:48::096,666965407,264.368
2025/11/16 23:44:48::096,666965410,267.592
2025/11/16 23:44:48::096,666965412,265.980
2025/11/16 23:44:48::096,666965415,271.622
2025/11/16 23:44:48::096,666965417,278.070
2025/11/16 23:44:48::096,666965420,274.040
2025/11/16 23:44:48::097,666965423,274.846
2025/11/16 23:44:48::097,666965425,274.040
2025/11/16 23:44:48::097,666965428,275.652
2025/11/16 23:44:48::097,666965431,274.846
2025/11/16 23:44:48::097,666965433,277.264
2025/11/16 23:44:48::097,666965436,277.264
2025/11/16 23:44:48::097,666965439,277.264
2025/11/16 23:44:48::097,666965441,278.070
2025/11/16 23:44:48::097,666965444,278.070
2025/11/16 23:44:48::099,666968391,240.994
2025/11/16 23:44:48::099,666968394,251.472
2025/11/16 23:44:48::099,666968396,258.726
2025/11/16 23:44:48::099,666968399,258.726
2025/11/16 23:44:48::099,666968401,261.950
2025/11/16 23:44:48::099,666968404,265.174
2025/11/16 23:44:48::099,666968407,268.398
2025/11/16 23:44:48::100,666968409,270.010
2025/11/16 23:44:48::100,666968412,271.622
2025/11/16 23:44:48::100,666968415,271.622
2025/11/16 23:44:48::100,666968417,272.428
2025/11/16 23:44:48::100,666968420,274.040
2025/11/16 23:44:48::100,666968423,274.846
2025/11/16 23:44:48::100,666968425,275.652
2025/11/16 23:44:48::100,666968428,285.324
2025/11/16 23:44:48::100,666968430,275.652
2025/11/16 23:44:48::100,666968433,278.070
2025/11/16 23:44:48::100,666968436,282.100
2025/11/16 23:44:48::100,666968438,278.876
2025/11/16 23:44:48::100,666968441,278.070
2025/11/16 23:44:48::102,666971384,227.292
2025/11/16 23:44:48::102,666971387,238.576
2025/11/16 23:44:48::102,666971389,245.024
2025/11/16 23:44:48::102,666971392,252.278
2025/11/16 23:44:48::102,666971395,256.308
2025/11/16 23:44:48::102,666971397,259.532
2025/11/16 23:44:48::102,666971400,262.756
2025/11/16 23:44:48::103,666971402,261.950
2025/11/16 23:44:48::103,666971405,271.622
2025/11/16 23:44:48::103,666971408,265.980
2025/11/16 23:44:48::103,666971410,271.622
2025/11/16 23:44:48::103,666971413,272.428
2025/11/16 23:44:48::103,666971416,272.428
2025/11/16 23:44:48::103,666971418,273.234
2025/11/16 23:44:48::103,666971421,274.846
2025/11/16 23:44:48::103,666971423,275.652
2025/11/16 23:44:48::103,666971426,274.846
2025/11/16 23:44:48::103,666971429,278.876
2025/11/16 23:44:48::103,666971431,270.816
2025/11/16 23:44:48::103,666971434,280.488
2025/11/16 23:44:48::104,666974386,204.724
2025/11/16 23:44:48::105,666974388,221.650
2025/11/16 23:44:48::105,666974391,232.934
2025/11/16 23:44:48::105,666974393,240.188
2025/11/16 23:44:48::105,666974396,247.442
2025/11/16 23:44:48::105,666974399,253.084
2025/11/16 23:44:48::105,666974401,255.502
2025/11/16 23:44:48::106,666974404,257.920
2025/11/16 23:44:48::106,666974407,261.950
2025/11/16 23:44:48::106,666974409,265.174
2025/11/16 23:44:48::106,666974412,265.980
2025/11/16 23:44:48::106,666974414,265.980
2025/11/16 23:44:48::106,666974417,267.592
2025/11/16 23:44:48::106,666974420,269.204
2025/11/16 23:44:48::106,666974422,273.234
2025/11/16 23:44:48::106,666974425,269.204
2025/11/16 23:44:48::106,666974428,267.592
2025/11/16 23:44:48::106,666974430,274.040
2025/11/16 23:44:48::106,666974433,273.234
2025/11/16 23:44:48::106,666974436,274.846
2025/11/16 23:44:48::122,666977393,210.366
2025/11/16 23:44:48::122,666977395,221.650
2025/11/16 23:44:48::122,666977398,229.710
2025/11/16 23:44:48::122,666977401,239.382
2025/11/16 23:44:48::122,666977403,247.442
2025/11/16 23:44:48::122,666977406,251.472
2025/11/16 23:44:48::122,666977409,255.502
2025/11/16 23:44:48::122,666977411,260.338
2025/11/16 23:44:48::122,666977414,261.950
2025/11/16 23:44:48::122,666977416,257.920
2025/11/16 23:44:48::122,666977419,265.980
2025/11/16 23:44:48::122,666977422,272.428
2025/11/16 23:44:48::122,666977424,272.428
2025/11/16 23:44:48::122,666977427,265.980
2025/11/16 23:44:48::122,666977430,269.204
2025/11/16 23:44:48::122,666977432,271.622
2025/11/16 23:44:48::122,666977435,272.428
2025/11/16 23:44:48::122,666977438,273.234
2025/11/16 23:44:48::122,666977440,273.234
2025/11/16 23:44:48::122,666977443,273.234
2025/11/16 23:44:48::122,666980383,223.262
2025/11/16 23:44:48::122,666980385,235.352
2025/11/16 23:44:48::122,666980388,240.994
2025/11/16 23:44:48::122,666980391,251.472
2025/11/16 23:44:48::122,666980393,258.726
2025/11/16 23:44:48::122,666980396,259.532
2025/11/16 23:44:48::122,666980399,261.950
2025/11/16 23:44:48::122,666980401,265.174
2025/11/16 23:44:48::122,666980404,268.398
2025/11/16 23:44:48::122,666980406,275.652
2025/11/16 23:44:48::122,666980409,269.204
2025/11/16 23:44:48::122,666980412,271.622
2025/11/16 23:44:48::122,666980414,273.234
2025/11/16 23:44:48::122,666980417,272.428
2025/11/16 23:44:48::122,666980420,272.428
2025/11/16 23:44:48::122,666980422,274.846
2025/11/16 23:44:48::122,666980425,273.234
2025/11/16 23:44:48::122,666980427,274.040
2025/11/16 23:44:48::122,666980430,275.652
2025/11/16 23:44:48::122,666980433,277.264
2025/11/16 23:44:48::122,666983375,236.964
2025/11/16 23:44:48::122,666983377,247.442
2025/11/16 23:44:48::122,666983380,251.472
2025/11/16 23:44:48::122,666983383,255.502
2025/11/16 23:44:48::122,666983385,262.756
2025/11/16 23:44:48::122,666983388,262.756
2025/11/16 23:44:48::122,666983390,265.174
2025/11/16 23:44:48::122,666983393,268.398
2025/11/16 23:44:48::122,666983396,270.816
2025/11/16 23:44:48::122,666983398,279.682
2025/11/16 23:44:48::122,666983401,274.040
2025/11/16 23:44:48::122,666983403,274.040
2025/11/16 23:44:48::122,666983406,275.652
2025/11/16 23:44:48::122,666983409,274.040
2025/11/16 23:44:48::122,666983411,275.652
2025/11/16 23:44:48::122,666983414,277.264
2025/11/16 23:44:48::122,666983417,277.264
2025/11/16 23:44:48::122,666983419,278.070
2025/11/16 23:44:48::122,666983422,277.264
2025/11/16 23:44:48::122,666983424,277.264
2025/11/16 23:44:48::122,666986386,240.994
2025/11/16 23:44:48::122,666986388,243.412
2025/11/16 23:44:48::122,666986391,256.308
2025/11/16 23:44:48::122,666986394,258.726
2025/11/16 23:44:48::122,666986396,262.756
2025/11/16 23:44:48::122,666986399,264.368
2025/11/16 23:44:48::122,666986402,266.786
2025/11/16 23:44:48::122,666986404,269.204
2025/11/16 23:44:48::122,666986407,270.816
2025/11/16 23:44:48::122,666986409,272.428
2025/11/16 23:44:48::122,666986412,273.234
2025/11/16 23:44:48::122,666986415,274.846
2025/11/16 23:44:48::122,666986417,274.846
2025/11/16 23:44:48::122,666986420,275.652
2025/11/16 23:44:48::122,666986423,275.652
2025/11/16 23:44:48::122,666986425,279.682
2025/11/16 23:44:48::122,666986428,270.816
2025/11/16 23:44:48::122,666986430,277.264
2025/11/16 23:44:48::122,666986433,278.070
2025/11/16 23:44:48::122,666986436,277.264
2025/11/16 23:44:48::122,666989381,235.352
2025/11/16 23:44:48::122,666989383,243.412
2025/11/16 23:44:48::122,666989386,250.666
2025/11/16 23:44:48::122,666989389,252.278
2025/11/16 23:44:48::122,666989391,259.532
2025/11/16 23:44:48::122,666989394,261.950
2025/11/16 23:44:48::122,666989397,265.980
2025/11/16 23:44:48::122,666989399,265.980
2025/11/16 23:44:48::122,666989402,268.398
2025/11/16 23:44:48::122,666989404,270.816
2025/11/16 23:44:48::122,666989407,270.816
2025/11/16 23:44:48::122,666989410,274.846
2025/11/16 23:44:48::122,666989412,269.204
2025/11/16 23:44:48::122,666989415,278.876
2025/11/16 23:44:48::123,666989418,275.652
2025/11/16 23:44:48::123,666989420,276.458
2025/11/16 23:44:48::123,666989423,278.070
2025/11/16 23:44:48::123,666989425,277.264
2025/11/16 23:44:48::123,666989428,277.264
2025/11/16 23:44:48::123,666989431,275.652
2025/11/16 23:44:48::123,666992334,216.008
2025/11/16 23:44:48::123,666992337,228.098
2025/11/16 23:44:48::123,666992340,235.352
2025/11/16 23:44:48::123,666992342,246.636
2025/11/16 23:44:48::123,666992345,251.472
2025/11/16 23:44:48::123,666992347,251.472
2025/11/16 23:44:48::123,666992350,259.532
2025/11/16 23:44:48::123,666992353,264.368
2025/11/16 23:44:48::123,666992355,265.980
2025/11/16 23:44:48::123,666992358,271.622
2025/11/16 23:44:48::123,666992361,268.398
2025/11/16 23:44:48::123,666992363,269.204
2025/11/16 23:44:48::124,666992366,271.622
2025/11/16 23:44:48::124,666992368,271.622
2025/11/16 23:44:48::124,666992371,271.622
2025/11/16 23:44:48::124,666992374,271.622
2025/11/16 23:44:48::124,666992376,273.234
2025/11/16 23:44:48::124,666992379,283.712
2025/11/16 23:44:48::124,666992382,273.234
2025/11/16 23:44:48::124,666992384,278.876
2025/11/16 23:44:48::125,666995365,207.142
2025/11/16 23:44:48::126,666995367,218.426
2025/11/16 23:44:48::126,666995370,228.904
2025/11/16 23:44:48::126,666995373,237.770
2025/11/16 23:44:48::126,666995375,246.636
2025/11/16 23:44:48::126,666995378,249.860
2025/11/16 23:44:48::126,666995380,253.084
2025/11/16 23:44:48::126,666995383,259.532
2025/11/16 23:44:48::126,666995386,261.950
2025/11/16 23:44:48::126,666995388,263.562
2025/11/16 23:44:48::126,666995391,267.592
2025/11/16 23:44:48::127,666995394,261.144
2025/11/16 23:44:48::127,666995396,273.234
2025/11/16 23:44:48::127,666995399,269.204
2025/11/16 23:44:48::127,666995401,270.816
2025/11/16 23:44:48::127,666995404,272.428
2025/11/16 23:44:48::127,666995407,271.622
2025/11/16 23:44:48::127,666995409,272.428
2025/11/16 23:44:48::127,666995412,272.428
2025/11/16 23:44:48::127,666995415,274.040
2025/11/16 23:44:48::128,666998379,209.560
2025/11/16 23:44:48::129,666998381,221.650
2025/11/16 23:44:48::129,666998384,234.546
2025/11/16 23:44:48::129,666998386,245.024
2025/11/16 23:44:48::129,666998389,245.024
2025/11/16 23:44:48::129,666998392,253.890
2025/11/16 23:44:48::129,666998394,257.920
2025/11/16 23:44:48::129,666998397,261.144
2025/11/16 23:44:48::129,666998400,264.368
2025/11/16 23:44:48::129,666998402,265.174
2025/11/16 23:44:48::130,666998405,265.980
2025/11/16 23:44:48::130,666998408,268.398
2025/11/16 23:44:48::130,666998410,269.204
2025/11/16 23:44:48::130,666998413,270.010
2025/11/16 23:44:48::130,666998415,271.622
2025/11/16 23:44:48::130,666998418,266.786
2025/11/16 23:44:48::130,666998421,267.592
2025/11/16 23:44:48::130,666998423,275.652
2025/11/16 23:44:48::130,666998426,274.040
2025/11/16 23:44:48::130,666998429,275.652
2025/11/16 23:44:48::132,667001385,227.292
2025/11/16 23:44:48::132,667001387,236.964
2025/11/16 23:44:48::132,667001390,243.412
2025/11/16 23:44:48::132,667001393,249.054
2025/11/16 23:44:48::132,667001395,255.502
2025/11/16 23:44:48::132,667001398,260.338
2025/11/16 23:44:48::132,667001400,259.532
2025/11/16 23:44:48::133,667001403,265.174
2025/11/16 23:44:48::133,667001406,264.368
2025/11/16 23:44:48::133,667001408,268.398
2025/11/16 23:44:48::133,667001411,270.816
2025/11/16 23:44:48::133,667001413,272.428
2025/11/16 23:44:48::133,667001416,273.234
2025/11/16 23:44:48::133,667001419,273.234
2025/11/16 23:44:48::133,667001421,273.234
2025/11/16 23:44:48::133,667001424,274.040
2025/11/16 23:44:48::133,667001427,275.652
2025/11/16 23:44:48::133,667001429,277.264
2025/11/16 23:44:48::133,667001432,274.846
2025/11/16 23:44:48::133,667001435,278.876
2025/11/16 23:44:48::135,667004391,242.606
2025/11/16 23:44:48::135,667004393,243.412
2025/11/16 23:44:48::135,667004396,253.084
2025/11/16 23:44:48::135,667004398,258.726
2025/11/16 23:44:48::135,667004401,262.756
2025/11/16 23:44:48::135,667004404,265.980
2025/11/16 23:44:48::135,667004406,266.786
2025/11/16 23:44:48::136,667004409,268.398
2025/11/16 23:44:48::136,667004412,272.428
2025/11/16 23:44:48::136,667004414,274.040
2025/11/16 23:44:48::136,667004417,272.428
2025/11/16 23:44:48::136,667004420,274.040
2025/11/16 23:44:48::136,667004422,274.040
2025/11/16 23:44:48::136,667004425,278.876
2025/11/16 23:44:48::136,667004427,270.816
2025/11/16 23:44:48::136,667004430,283.712
2025/11/16 23:44:48::136,667004433,273.234
2025/11/16 23:44:48::136,667004435,278.070
2025/11/16 23:44:48::136,667004438,278.070
2025/11/16 23:44:48::136,667004441,278.876
2025/11/16 23:44:48::138,667007389,236.964
2025/11/16 23:44:48::138,667007391,246.636
2025/11/16 23:44:48::138,667007394,253.084
2025/11/16 23:44:48::138,667007397,257.114
2025/11/16 23:44:48::138,667007399,261.144
2025/11/16 23:44:48::138,667007402,271.622
2025/11/16 23:44:48::138,667007405,268.398
2025/11/16 23:44:48::138,667007407,269.204
2025/11/16 23:44:48::138,667007410,273.234
2025/11/16 23:44:48::138,667007412,272.428
2025/11/16 23:44:48::138,667007415,274.040
2025/11/16 23:44:48::139,667007418,274.040
2025/11/16 23:44:48::139,667007420,274.846
2025/11/16 23:44:48::139,667007423,275.652
2025/11/16 23:44:48::139,667007426,274.846
2025/11/16 23:44:48::139,667007428,277.264
2025/11/16 23:44:48::139,667007431,275.652
2025/11/16 23:44:48::139,667007434,277.264
2025/11/16 23:44:48::139,667007436,278.070
2025/11/16 23:44:48::139,667007439,277.264
2025/11/16 23:44:48::155,667010385,231.322
2025/11/16 23:44:48::155,667010387,241.800
2025/11/16 23:44:48::155,667010390,246.636
2025/11/16 23:44:48::155,667010393,253.084
2025/11/16 23:44:48::155,667010395,259.532
2025/11/16 23:44:48::155,667010398,261.144
2025/11/16 23:44:48::155,667010401,262.756
2025/11/16 23:44:48::155,667010403,266.786
2025/11/16 23:44:48::155,667010406,268.398
2025/11/16 23:44:48::155,667010408,265.980
2025/11/16 23:44:48::155,667010411,273.234
2025/11/16 23:44:48::155,667010414,271.622
2025/11/16 23:44:48::155,667010416,274.040
2025/11/16 23:44:48::155,667010419,274.040
2025/11/16 23:44:48::155,667010422,274.040
2025/11/16 23:44:48::155,667010424,275.652
2025/11/16 23:44:48::155,667010427,276.458
2025/11/16 23:44:48::155,667010430,274.846
2025/11/16 23:44:48::155,667010432,276.458
2025/11/16 23:44:48::155,667010435,277.264
2025/11/16 23:44:48::155,667013403,211.172
2025/11/16 23:44:48::155,667013406,216.814
2025/11/16 23:44:48::155,667013408,233.740
2025/11/16 23:44:48::155,667013411,236.964
2025/11/16 23:44:48::155,667013414,249.860
2025/11/16 23:44:48::155,667013416,253.084
2025/11/16 23:44:48::155,667013419,256.308
2025/11/16 23:44:48::155,667013422,261.144
2025/11/16 23:44:48::155,667013424,264.368
2025/11/16 23:44:48::155,667013427,265.174
2025/11/16 23:44:48::155,667013429,268.398
2025/11/16 23:44:48::155,667013432,267.592
2025/11/16 23:44:48::155,667013435,269.204
2025/11/16 23:44:48::155,667013437,270.816
2025/11/16 23:44:48::155,667013440,271.622
2025/11/16 23:44:48::155,667013443,266.786
2025/11/16 23:44:48::155,667013451,274.040
2025/11/16 23:44:48::155,667013454,268.398
2025/11/16 23:44:48::155,667013456,270.010
2025/11/16 23:44:48::155,667013459,270.816
2025/11/16 23:44:48::155,667016383,207.948
2025/11/16 23:44:48::155,667016386,220.844
2025/11/16 23:44:48::155,667016389,231.322
2025/11/16 23:44:48::155,667016391,240.188
2025/11/16 23:44:48::155,667016394,245.830
2025/11/16 23:44:48::155,667016396,251.472
2025/11/16 23:44:48::155,667016399,255.502
2025/11/16 23:44:48::155,667016402,259.532
2025/11/16 23:44:48::155,667016404,261.144
